Class,Image,Epsilon,Attack,Euclidean Distance,Cosine Similarity,Accuracy
6,2,0.5,C&W,2.8156707286834717,0.8182415962219238,0.27272728085517883
6,3,0.5,C&W,3.3178529739379883,0.7065750956535339,0.27272728085517883
6,4,0.5,C&W,3.209399700164795,0.7336500883102417,0.27272728085517883
6,0,0.7,C&W,3.470008373260498,0.6785203814506531,0.27272728085517883
6,1,0.7,C&W,2.187093734741211,0.8900328874588013,0.27272728085517883
6,2,0.7,C&W,2.8235154151916504,0.8174434900283813,0.27272728085517883
6,3,0.7,C&W,3.3374266624450684,0.699420690536499,0.27272728085517883
6,4,0.7,C&W,3.209399700164795,0.7336500883102417,0.27272728085517883
6,0,1.0,C&W,3.471217155456543,0.6781917810440063,0.27272728085517883
6,1,1.0,C&W,2.1871116161346436,0.8900283575057983,0.27272728085517883
6,2,1.0,C&W,2.8155875205993652,0.8182142972946167,0.27272728085517883
6,3,1.0,C&W,3.2473576068878174,0.7199908494949341,0.27272728085517883
6,4,1.0,C&W,3.209399700164795,0.7336500883102417,0.27272728085517883
6,0,0.001,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.001,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.001,DeepFool,2.8087432384490967,0.8223468065261841,0.27272728085517883
6,3,0.001,DeepFool,4.001514434814453,0.50813227891922,0.27272728085517883
6,4,0.001,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.01,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.01,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.01,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.01,DeepFool,3.634920597076416,0.6275986433029175,0.27272728085517883
6,4,0.01,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.05,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.05,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.05,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.05,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,0.05,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.1,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.1,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.1,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.1,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,0.1,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.3,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.3,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.3,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.3,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,0.3,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.5,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.5,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.5,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.5,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,0.5,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,0.7,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,0.7,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,0.7,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,0.7,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,0.7,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
6,0,1.0,DeepFool,3.469844102859497,0.6785033941268921,0.27272728085517883
6,1,1.0,DeepFool,2.190919876098633,0.8892349600791931,0.27272728085517883
6,2,1.0,DeepFool,2.821852684020996,0.8186433911323547,0.27272728085517883
6,3,1.0,DeepFool,3.09488582611084,0.7546781897544861,0.27272728085517883
6,4,1.0,DeepFool,3.2094104290008545,0.7336477637290955,0.27272728085517883
2,N/A,N/A,Original,N/A,N/A,0.5454545617103577
2,0,0.001,FGSM,2.6467368602752686,0.6133766174316406,0.09090909361839294
2,1,0.001,FGSM,2.292019844055176,0.6226711273193359,0.09090909361839294
2,2,0.001,FGSM,2.926543951034546,0.6284151077270508,0.09090909361839294
2,3,0.001,FGSM,3.4030508995056152,0.7614290714263916,0.09090909361839294
2,4,0.001,FGSM,3.0274546146392822,0.3499777019023895,0.09090909361839294
2,0,0.01,FGSM,2.6911182403564453,0.6441424489021301,0.09090909361839294
2,1,0.01,FGSM,2.324408769607544,0.6448817253112793,0.09090909361839294
2,2,0.01,FGSM,3.2837252616882324,0.6327371001243591,0.09090909361839294
2,3,0.01,FGSM,3.213254928588867,0.7719575762748718,0.09090909361839294
2,4,0.01,FGSM,3.212876081466675,0.471305251121521,0.09090909361839294
2,0,0.05,FGSM,2.594984769821167,0.6656703948974609,0.09090909361839294
2,1,0.05,FGSM,2.647709369659424,0.6997566819190979,0.09090909361839294
2,2,0.05,FGSM,4.047398090362549,0.63056480884552,0.09090909361839294
2,3,0.05,FGSM,3.1195528507232666,0.7781882286071777,0.09090909361839294
2,4,0.05,FGSM,3.372936964035034,0.5920373201370239,0.09090909361839294
2,0,0.1,FGSM,3.0122783184051514,0.6912230253219604,0.1818181872367859
2,1,0.1,FGSM,2.7135441303253174,0.703900933265686,0.1818181872367859
2,2,0.1,FGSM,4.098244667053223,0.6127648949623108,0.1818181872367859
2,3,0.1,FGSM,2.756220579147339,0.7057603597640991,0.1818181872367859
2,4,0.1,FGSM,3.760887861251831,0.668475329875946,0.1818181872367859
2,0,0.3,FGSM,3.337474822998047,0.6246768236160278,0.09090909361839294
2,1,0.3,FGSM,2.766411781311035,0.6348329782485962,0.09090909361839294
2,2,0.3,FGSM,2.6113550662994385,0.5671302080154419,0.09090909361839294
2,3,0.3,FGSM,3.192859411239624,0.7700944542884827,0.09090909361839294
2,4,0.3,FGSM,2.7563161849975586,0.64002925157547,0.09090909361839294
2,0,0.5,FGSM,3.2364954948425293,0.6058779954910278,0.09090909361839294
2,1,0.5,FGSM,2.8333146572113037,0.5265696048736572,0.09090909361839294
2,2,0.5,FGSM,2.609437942504883,0.6566047072410583,0.09090909361839294
2,3,0.5,FGSM,2.8997180461883545,0.7495741844177246,0.09090909361839294
2,4,0.5,FGSM,2.723749876022339,0.6739263534545898,0.09090909361839294
2,0,0.7,FGSM,3.4816079139709473,0.565069854259491,0.09090909361839294
2,1,0.7,FGSM,2.946964740753174,0.5198790431022644,0.09090909361839294
2,2,0.7,FGSM,2.8217833042144775,0.6655867099761963,0.09090909361839294
2,3,0.7,FGSM,3.0765979290008545,0.7540415525436401,0.09090909361839294
2,4,0.7,FGSM,2.8596243858337402,0.6909152269363403,0.09090909361839294
2,0,1.0,FGSM,3.407952308654785,0.5612946152687073,0.09090909361839294
2,1,1.0,FGSM,3.0046708583831787,0.4745056629180908,0.09090909361839294
2,2,1.0,FGSM,2.982469081878662,0.6335545778274536,0.09090909361839294
2,3,1.0,FGSM,3.297685146331787,0.7673774361610413,0.09090909361839294
2,4,1.0,FGSM,3.27484130859375,0.6860485076904297,0.09090909361839294
2,0,0.001,PGD,2.6515450477600098,0.612934947013855,0.09090909361839294
2,1,0.001,PGD,2.287522077560425,0.6243519186973572,0.09090909361839294
2,2,0.001,PGD,2.926626443862915,0.62835693359375,0.09090909361839294
2,3,0.001,PGD,3.405452013015747,0.761398434638977,0.09090909361839294
2,4,0.001,PGD,3.027435064315796,0.34972065687179565,0.09090909361839294
2,0,0.01,PGD,2.6672253608703613,0.6472167372703552,0.09090909361839294
2,1,0.01,PGD,2.2966012954711914,0.6385453939437866,0.09090909361839294
2,2,0.01,PGD,3.324798822402954,0.6334334015846252,0.09090909361839294
2,3,0.01,PGD,3.344141960144043,0.7716342806816101,0.09090909361839294
2,4,0.01,PGD,3.1835501194000244,0.45777320861816406,0.09090909361839294
2,0,0.05,PGD,2.6870923042297363,0.6513882875442505,0.09090909361839294
2,1,0.05,PGD,2.6685969829559326,0.7072598934173584,0.09090909361839294
2,2,0.05,PGD,4.100386619567871,0.6353667378425598,0.09090909361839294
2,3,0.05,PGD,2.8275070190429688,0.772117018699646,0.09090909361839294
2,4,0.05,PGD,3.436288833618164,0.6112847328186035,0.09090909361839294
2,0,0.1,PGD,2.625650405883789,0.6495358943939209,0.09090909361839294
2,1,0.1,PGD,2.527379274368286,0.7412397861480713,0.09090909361839294
2,2,0.1,PGD,3.928257703781128,0.5987776517868042,0.09090909361839294
2,3,0.1,PGD,2.3895468711853027,0.7181991338729858,0.09090909361839294
2,4,0.1,PGD,3.3324179649353027,0.6247731447219849,0.09090909361839294
2,0,0.3,PGD,2.418548345565796,0.6974081993103027,0.09090909361839294
2,1,0.3,PGD,2.6278228759765625,0.6365765333175659,0.09090909361839294
2,2,0.3,PGD,3.5901620388031006,0.4979459345340729,0.09090909361839294
2,3,0.3,PGD,2.9736204147338867,0.4055614471435547,0.09090909361839294
2,4,0.3,PGD,3.391155242919922,0.5949109792709351,0.09090909361839294
2,0,0.5,PGD,3.0212721824645996,0.5381965637207031,0.09090909361839294
2,1,0.5,PGD,2.4184842109680176,0.703067421913147,0.09090909361839294
2,2,0.5,PGD,3.3764004707336426,0.5096470713615417,0.09090909361839294
2,3,0.5,PGD,2.3842015266418457,0.6189446449279785,0.09090909361839294
2,4,0.5,PGD,2.5764293670654297,0.655697762966156,0.09090909361839294
2,0,0.7,PGD,2.4916186332702637,0.6387678384780884,0.1818181872367859
2,1,0.7,PGD,2.619296073913574,0.6290357708930969,0.1818181872367859
2,2,0.7,PGD,3.6035547256469727,0.5167245268821716,0.1818181872367859
2,3,0.7,PGD,2.847419023513794,0.5072149038314819,0.1818181872367859
2,4,0.7,PGD,2.6311776638031006,0.6910836696624756,0.1818181872367859
2,0,1.0,PGD,3.583298921585083,0.6178297400474548,0.09090909361839294
2,1,1.0,PGD,2.55268931388855,0.7228114008903503,0.09090909361839294
2,2,1.0,PGD,2.8262553215026855,0.6386700868606567,0.09090909361839294
2,3,1.0,PGD,3.750444173812866,0.42170250415802,0.09090909361839294
2,4,1.0,PGD,2.60103702545166,0.6960945129394531,0.09090909361839294
2,0,0.001,C&W,2.678077459335327,0.6115832328796387,0.1818181872367859
2,1,0.001,C&W,2.2926177978515625,0.6217668056488037,0.1818181872367859
2,2,0.001,C&W,2.918227434158325,0.6278589963912964,0.1818181872367859
2,3,0.001,C&W,3.3172011375427246,0.7610522508621216,0.1818181872367859
2,4,0.001,C&W,3.0040931701660156,0.3210621774196625,0.1818181872367859
2,0,0.01,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.01,C&W,2.293917655944824,0.6214392185211182,0.09090909361839294
2,2,0.01,C&W,2.9229087829589844,0.6284667253494263,0.09090909361839294
2,3,0.01,C&W,3.2990686893463135,0.7613439559936523,0.09090909361839294
2,4,0.01,C&W,3.0066452026367188,0.3209626078605652,0.09090909361839294
2,0,0.05,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.05,C&W,2.2933826446533203,0.6254028081893921,0.09090909361839294
2,2,0.05,C&W,2.928546905517578,0.6274738907814026,0.09090909361839294
2,3,0.05,C&W,3.2986960411071777,0.7621158361434937,0.09090909361839294
2,4,0.05,C&W,3.051677942276001,0.35556697845458984,0.09090909361839294
2,0,0.1,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.1,C&W,2.3048830032348633,0.6307510733604431,0.09090909361839294
2,2,0.1,C&W,3.076012134552002,0.633821964263916,0.09090909361839294
2,3,0.1,C&W,3.2986536026000977,0.7621140480041504,0.09090909361839294
2,4,0.1,C&W,3.1100099086761475,0.3589751124382019,0.09090909361839294
2,0,0.3,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.3,C&W,2.329789161682129,0.6457088589668274,0.09090909361839294
2,2,0.3,C&W,3.472327709197998,0.6420391798019409,0.09090909361839294
2,3,0.3,C&W,3.298717498779297,0.7621145248413086,0.09090909361839294
2,4,0.3,C&W,3.183537244796753,0.48190903663635254,0.09090909361839294
2,0,0.5,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.5,C&W,2.322871685028076,0.6466962099075317,0.09090909361839294
2,2,0.5,C&W,3.5073204040527344,0.6379648447036743,0.09090909361839294
2,3,0.5,C&W,3.2987289428710938,0.7621156573295593,0.09090909361839294
2,4,0.5,C&W,3.2400810718536377,0.5098548531532288,0.09090909361839294
2,0,0.7,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,0.7,C&W,2.322361946105957,0.6469426155090332,0.09090909361839294
2,2,0.7,C&W,3.5089433193206787,0.6380017995834351,0.09090909361839294
2,3,0.7,C&W,3.298884153366089,0.7621123790740967,0.09090909361839294
2,4,0.7,C&W,3.1341230869293213,0.5021864771842957,0.09090909361839294
2,0,1.0,C&W,2.678077459335327,0.6115832328796387,0.09090909361839294
2,1,1.0,C&W,2.322815179824829,0.6469526886940002,0.09090909361839294
2,2,1.0,C&W,3.5419445037841797,0.6358184814453125,0.09090909361839294
2,3,1.0,C&W,3.2991302013397217,0.761359453201294,0.09090909361839294
2,4,1.0,C&W,3.179867744445801,0.49599212408065796,0.09090909361839294
2,0,0.001,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.001,DeepFool,2.292019844055176,0.6226711273193359,0.09090909361839294
2,2,0.001,DeepFool,2.9278066158294678,0.6283506155014038,0.09090909361839294
2,3,0.001,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.001,DeepFool,3.025324821472168,0.34454333782196045,0.09090909361839294
2,0,0.01,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.01,DeepFool,2.3220932483673096,0.6460384726524353,0.09090909361839294
2,2,0.01,DeepFool,3.3206732273101807,0.6346135139465332,0.09090909361839294
2,3,0.01,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.01,DeepFool,3.187018632888794,0.4343097507953644,0.09090909361839294
2,0,0.05,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.05,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,0.05,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,0.05,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.05,DeepFool,3.410151243209839,0.6078715324401855,0.09090909361839294
2,0,0.1,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.1,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,0.1,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,0.1,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.1,DeepFool,3.3743622303009033,0.6141033172607422,0.09090909361839294
2,0,0.3,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.3,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,0.3,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,0.3,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.3,DeepFool,3.3743622303009033,0.6141033172607422,0.09090909361839294
2,0,0.5,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.5,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,0.5,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,0.5,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.5,DeepFool,3.3743622303009033,0.6141033172607422,0.09090909361839294
2,0,0.7,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,0.7,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,0.7,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,0.7,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,0.7,DeepFool,3.3743622303009033,0.6141033172607422,0.09090909361839294
2,0,1.0,DeepFool,2.677609920501709,0.6112440228462219,0.09090909361839294
2,1,1.0,DeepFool,2.340651273727417,0.6547838449478149,0.09090909361839294
2,2,1.0,DeepFool,3.5976576805114746,0.6346713304519653,0.09090909361839294
2,3,1.0,DeepFool,3.3125743865966797,0.7624850273132324,0.09090909361839294
2,4,1.0,DeepFool,3.3743622303009033,0.6141033172607422,0.09090909361839294
8,N/A,N/A,Original,N/A,N/A,0.3333333432674408
8,0,0.001,FGSM,2.590256452560425,0.7453539967536926,0.2222222238779068
8,1,0.001,FGSM,2.875339984893799,0.7217596769332886,0.2222222238779068
8,2,0.001,FGSM,2.2950451374053955,0.8161375522613525,0.2222222238779068
8,3,0.001,FGSM,3.5601398944854736,0.36654824018478394,0.2222222238779068
8,4,0.001,FGSM,1.9762800931930542,0.8532533645629883,0.2222222238779068
8,0,0.01,FGSM,2.584096670150757,0.7460200786590576,0.1111111119389534
8,1,0.01,FGSM,2.8144338130950928,0.7120339870452881,0.1111111119389534
8,2,0.01,FGSM,2.329763889312744,0.8149509429931641,0.1111111119389534
8,3,0.01,FGSM,3.53193736076355,0.38996830582618713,0.1111111119389534
8,4,0.01,FGSM,1.779567837715149,0.8827953338623047,0.1111111119389534
8,0,0.05,FGSM,2.61332368850708,0.7372937798500061,0.1111111119389534
8,1,0.05,FGSM,2.7817671298980713,0.7018294930458069,0.1111111119389534
8,2,0.05,FGSM,2.452531576156616,0.7912843227386475,0.1111111119389534
8,3,0.05,FGSM,3.051023006439209,0.6362237930297852,0.1111111119389534
8,4,0.05,FGSM,1.7498446702957153,0.8939110040664673,0.1111111119389534
8,0,0.1,FGSM,2.639650821685791,0.7336515188217163,0.1111111119389534
8,1,0.1,FGSM,2.660231113433838,0.7231216430664062,0.1111111119389534
8,2,0.1,FGSM,2.470500946044922,0.7766017913818359,0.1111111119389534
8,3,0.1,FGSM,3.3274271488189697,0.6244142651557922,0.1111111119389534
8,4,0.1,FGSM,1.7719980478286743,0.8837989568710327,0.1111111119389534
8,0,0.3,FGSM,2.7119710445404053,0.7348125576972961,0.3333333432674408
8,1,0.3,FGSM,2.643206834793091,0.7455901503562927,0.3333333432674408
8,2,0.3,FGSM,2.942054033279419,0.6545764207839966,0.3333333432674408
8,3,0.3,FGSM,3.36952543258667,0.6148296594619751,0.3333333432674408
8,4,0.3,FGSM,2.4256436824798584,0.7839272022247314,0.3333333432674408
8,0,0.5,FGSM,2.8283636569976807,0.7586740255355835,0.3333333432674408
8,1,0.5,FGSM,2.6777188777923584,0.7135617733001709,0.3333333432674408
8,2,0.5,FGSM,2.729865789413452,0.7042770385742188,0.3333333432674408
8,3,0.5,FGSM,3.165574550628662,0.6696081161499023,0.3333333432674408
8,4,0.5,FGSM,2.362041711807251,0.7958577871322632,0.3333333432674408
8,0,0.7,FGSM,2.7512454986572266,0.7764831781387329,0.3333333432674408
8,1,0.7,FGSM,2.7632675170898438,0.6907215714454651,0.3333333432674408
8,2,0.7,FGSM,2.782926082611084,0.6994732618331909,0.3333333432674408
8,3,0.7,FGSM,2.9114718437194824,0.7434026598930359,0.3333333432674408
8,4,0.7,FGSM,2.3746652603149414,0.7901452779769897,0.3333333432674408
8,0,1.0,FGSM,2.7060723304748535,0.783615231513977,0.3333333432674408
8,1,1.0,FGSM,2.84420108795166,0.6736565232276917,0.3333333432674408
8,2,1.0,FGSM,2.67344331741333,0.7432465553283691,0.3333333432674408
8,3,1.0,FGSM,2.6509556770324707,0.7467665672302246,0.3333333432674408
8,4,1.0,FGSM,2.2811999320983887,0.8146190643310547,0.3333333432674408
8,0,0.001,PGD,2.5534119606018066,0.7623765468597412,0.2222222238779068
8,1,0.001,PGD,2.8748984336853027,0.7208297252655029,0.2222222238779068
8,2,0.001,PGD,2.295926332473755,0.8156143426895142,0.2222222238779068
8,3,0.001,PGD,3.559964418411255,0.36656343936920166,0.2222222238779068
8,4,0.001,PGD,1.997076153755188,0.8504783511161804,0.2222222238779068
8,0,0.01,PGD,2.5413036346435547,0.758753776550293,0.1111111119389534
8,1,0.01,PGD,2.806486129760742,0.7215158939361572,0.1111111119389534
8,2,0.01,PGD,2.320638418197632,0.8228278160095215,0.1111111119389534
8,3,0.01,PGD,3.5294382572174072,0.3893139064311981,0.1111111119389534
8,4,0.01,PGD,1.7706458568572998,0.8836965560913086,0.1111111119389534
8,0,0.05,PGD,2.6010186672210693,0.7546052932739258,0.1111111119389534
8,1,0.05,PGD,2.8199946880340576,0.6976072192192078,0.1111111119389534
8,2,0.05,PGD,2.460705280303955,0.7989451885223389,0.1111111119389534
8,3,0.05,PGD,2.610610246658325,0.7515014410018921,0.1111111119389534
8,4,0.05,PGD,1.7452991008758545,0.8922889232635498,0.1111111119389534
8,0,0.1,PGD,2.9824798107147217,0.762934148311615,0.1111111119389534
8,1,0.1,PGD,2.8263516426086426,0.7029624581336975,0.1111111119389534
8,2,0.1,PGD,2.4958999156951904,0.7675865888595581,0.1111111119389534
8,3,0.1,PGD,2.779207944869995,0.7427791357040405,0.1111111119389534
8,4,0.1,PGD,1.9015957117080688,0.8662082552909851,0.1111111119389534
8,0,0.3,PGD,2.6625900268554688,0.7181220650672913,0.3333333432674408
8,1,0.3,PGD,2.8911375999450684,0.6849406957626343,0.3333333432674408
8,2,0.3,PGD,3.335549831390381,0.5509188175201416,0.3333333432674408
8,3,0.3,PGD,3.494004487991333,0.5111181735992432,0.3333333432674408
8,4,0.3,PGD,2.6022331714630127,0.7255722284317017,0.3333333432674408
8,0,0.5,PGD,3.6764755249023438,0.35282206535339355,0.2222222238779068
8,1,0.5,PGD,3.2091615200042725,0.5421215295791626,0.2222222238779068
8,2,0.5,PGD,3.863624095916748,0.18007966876029968,0.2222222238779068
8,3,0.5,PGD,3.4695932865142822,0.49516403675079346,0.2222222238779068
8,4,0.5,PGD,3.254310131072998,0.5501083135604858,0.2222222238779068
8,0,0.7,PGD,3.5241408348083496,0.515885591506958,0.3333333432674408
8,1,0.7,PGD,3.9626762866973877,0.20453810691833496,0.3333333432674408
8,2,0.7,PGD,3.274911880493164,0.5009925365447998,0.3333333432674408
8,3,0.7,PGD,3.7532150745391846,0.30062854290008545,0.3333333432674408
8,4,0.7,PGD,3.8864989280700684,0.2836821973323822,0.3333333432674408
8,0,1.0,PGD,4.149560451507568,0.1464311182498932,0.2222222238779068
8,1,1.0,PGD,3.9122109413146973,0.35237765312194824,0.2222222238779068
8,2,1.0,PGD,3.754556894302368,0.2870647609233856,0.2222222238779068
8,3,1.0,PGD,3.915461540222168,0.223303884267807,0.2222222238779068
8,4,1.0,PGD,3.703359365463257,0.33963826298713684,0.2222222238779068
8,0,0.001,C&W,2.5793075561523438,0.7476045489311218,0.2222222238779068
8,1,0.001,C&W,2.8703720569610596,0.722638726234436,0.2222222238779068
8,2,0.001,C&W,2.288869857788086,0.8142696619033813,0.2222222238779068
8,3,0.001,C&W,3.5446937084198,0.37916845083236694,0.2222222238779068
8,4,0.001,C&W,2.005988597869873,0.8489964008331299,0.2222222238779068
8,0,0.01,C&W,2.5793075561523438,0.7476045489311218,0.2222222238779068
8,1,0.01,C&W,2.8703720569610596,0.722638726234436,0.2222222238779068
8,2,0.01,C&W,2.288869857788086,0.8142696619033813,0.2222222238779068
8,3,0.01,C&W,3.5642240047454834,0.36201661825180054,0.2222222238779068
8,4,0.01,C&W,2.0196080207824707,0.847241997718811,0.2222222238779068
8,0,0.05,C&W,2.5793075561523438,0.7476045489311218,0.2222222238779068
8,1,0.05,C&W,2.8703720569610596,0.722638726234436,0.2222222238779068
8,2,0.05,C&W,2.288869857788086,0.8142696619033813,0.2222222238779068
8,3,0.05,C&W,3.565631866455078,0.36309635639190674,0.2222222238779068
8,4,0.05,C&W,2.00364089012146,0.8497934341430664,0.2222222238779068
8,0,0.1,C&W,2.5793075561523438,0.7476045489311218,0.1111111119389534
8,1,0.1,C&W,2.8703720569610596,0.722638726234436,0.1111111119389534
8,2,0.1,C&W,2.288869857788086,0.8142696619033813,0.1111111119389534
8,3,0.1,C&W,3.5932090282440186,0.34547117352485657,0.1111111119389534
8,4,0.1,C&W,1.9864559173583984,0.8522638082504272,0.1111111119389534
