Class,Image,Epsilon,Attack,Euclidean Distance,Cosine Similarity,Accuracy
8,0,0.3,C&W,2.5793075561523438,0.7476045489311218,0.1111111119389534
8,1,0.3,C&W,2.8703720569610596,0.722638726234436,0.1111111119389534
8,2,0.3,C&W,2.288869857788086,0.8142696619033813,0.1111111119389534
8,3,0.3,C&W,3.4781558513641357,0.416729211807251,0.1111111119389534
8,4,0.3,C&W,1.9864559173583984,0.8522638082504272,0.1111111119389534
8,0,0.5,C&W,2.5793075561523438,0.7476045489311218,0.1111111119389534
8,1,0.5,C&W,2.8703720569610596,0.722638726234436,0.1111111119389534
8,2,0.5,C&W,2.288869857788086,0.8142696619033813,0.1111111119389534
8,3,0.5,C&W,3.321815013885498,0.488869845867157,0.1111111119389534
8,4,0.5,C&W,1.9864559173583984,0.8522638082504272,0.1111111119389534
8,0,0.7,C&W,2.5793075561523438,0.7476045489311218,0.1111111119389534
8,1,0.7,C&W,2.8703720569610596,0.722638726234436,0.1111111119389534
8,2,0.7,C&W,2.288869857788086,0.8142696619033813,0.1111111119389534
8,3,0.7,C&W,3.2514069080352783,0.5184521079063416,0.1111111119389534
8,4,0.7,C&W,1.9864559173583984,0.8522638082504272,0.1111111119389534
8,0,1.0,C&W,2.5793075561523438,0.7476045489311218,0.1111111119389534
8,1,1.0,C&W,2.8703720569610596,0.722638726234436,0.1111111119389534
8,2,1.0,C&W,2.288869857788086,0.8142696619033813,0.1111111119389534
8,3,1.0,C&W,3.2435741424560547,0.5247194170951843,0.1111111119389534
8,4,1.0,C&W,1.9864559173583984,0.8522638082504272,0.1111111119389534
8,0,0.001,DeepFool,2.5841965675354004,0.7475179433822632,0.2222222238779068
8,1,0.001,DeepFool,2.8703861236572266,0.7226448059082031,0.2222222238779068
8,2,0.001,DeepFool,2.288857936859131,0.8142693638801575,0.2222222238779068
8,3,0.001,DeepFool,3.5697057247161865,0.36047765612602234,0.2222222238779068
8,4,0.001,DeepFool,1.9964516162872314,0.8505820035934448,0.2222222238779068
8,0,0.01,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.01,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.01,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.01,DeepFool,3.5343077182769775,0.384069561958313,0.1111111119389534
8,4,0.01,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,0.05,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.05,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.05,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.05,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,0.05,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,0.1,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.1,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.1,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.1,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,0.1,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,0.3,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.3,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.3,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.3,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,0.3,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,0.5,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.5,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.5,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.5,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,0.5,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,0.7,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,0.7,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,0.7,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,0.7,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,0.7,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
8,0,1.0,DeepFool,2.5841965675354004,0.7475179433822632,0.1111111119389534
8,1,1.0,DeepFool,2.8703861236572266,0.7226448059082031,0.1111111119389534
8,2,1.0,DeepFool,2.288857936859131,0.8142693638801575,0.1111111119389534
8,3,1.0,DeepFool,3.1450607776641846,0.5843638181686401,0.1111111119389534
8,4,1.0,DeepFool,1.9963126182556152,0.8506077527999878,0.1111111119389534
5,N/A,N/A,Original,N/A,N/A,0.375
5,0,0.001,FGSM,2.096832752227783,0.8741837739944458,0.0
5,1,0.001,FGSM,1.7622066736221313,0.9174561500549316,0.0
5,2,0.001,FGSM,2.1411502361297607,0.861797571182251,0.0
5,3,0.001,FGSM,3.011838674545288,0.7052842378616333,0.0
5,4,0.001,FGSM,2.5267038345336914,0.8047640323638916,0.0
5,0,0.01,FGSM,2.1073241233825684,0.8721750974655151,0.0
5,1,0.01,FGSM,1.792647123336792,0.9132282733917236,0.0
5,2,0.01,FGSM,2.1009092330932617,0.8676860332489014,0.0
5,3,0.01,FGSM,3.0462284088134766,0.6974691152572632,0.0
5,4,0.01,FGSM,2.285444498062134,0.8473533391952515,0.0
5,0,0.05,FGSM,2.1142125129699707,0.869369626045227,0.125
5,1,0.05,FGSM,1.924934983253479,0.9035183191299438,0.125
5,2,0.05,FGSM,2.0716910362243652,0.8720192909240723,0.125
5,3,0.05,FGSM,3.0527548789978027,0.6961888074874878,0.125
5,4,0.05,FGSM,1.8976471424102783,0.8931795954704285,0.125
5,0,0.1,FGSM,2.0734057426452637,0.8757794499397278,0.125
5,1,0.1,FGSM,2.0615363121032715,0.8861297965049744,0.125
5,2,0.1,FGSM,2.0289831161499023,0.8793649673461914,0.125
5,3,0.1,FGSM,3.0687403678894043,0.6944699287414551,0.125
5,4,0.1,FGSM,1.9040782451629639,0.900933027267456,0.125
5,0,0.3,FGSM,2.6422886848449707,0.8341255187988281,0.0
5,1,0.3,FGSM,2.3486239910125732,0.8529931306838989,0.0
5,2,0.3,FGSM,2.1752851009368896,0.8778927326202393,0.0
5,3,0.3,FGSM,2.799739122390747,0.753373384475708,0.0
5,4,0.3,FGSM,2.005763053894043,0.8798606395721436,0.0
5,0,0.5,FGSM,2.7147655487060547,0.7819981575012207,0.125
5,1,0.5,FGSM,2.373023748397827,0.8467823266983032,0.125
5,2,0.5,FGSM,2.0099871158599854,0.8819037675857544,0.125
5,3,0.5,FGSM,2.6568689346313477,0.77853924036026,0.125
5,4,0.5,FGSM,2.323697805404663,0.8359278440475464,0.125
5,0,0.7,FGSM,2.966381788253784,0.730667769908905,0.25
5,1,0.7,FGSM,2.4888696670532227,0.8324174880981445,0.25
5,2,0.7,FGSM,1.9472904205322266,0.8935593962669373,0.25
5,3,0.7,FGSM,2.6430017948150635,0.7795895338058472,0.25
5,4,0.7,FGSM,2.47619366645813,0.8097155094146729,0.25
5,0,1.0,FGSM,2.9009578227996826,0.7506363391876221,0.125
5,1,1.0,FGSM,2.4690637588500977,0.8218390941619873,0.125
5,2,1.0,FGSM,1.9659523963928223,0.8941285014152527,0.125
5,3,1.0,FGSM,2.71235728263855,0.7661910057067871,0.125
5,4,1.0,FGSM,2.6158804893493652,0.7855175733566284,0.125
5,0,0.001,PGD,2.0917410850524902,0.8746356964111328,0.0
5,1,0.001,PGD,1.7714430093765259,0.9169905185699463,0.0
5,2,0.001,PGD,2.1452383995056152,0.8612326383590698,0.0
5,3,0.001,PGD,3.008812189102173,0.7073349952697754,0.0
5,4,0.001,PGD,2.3851935863494873,0.8277649879455566,0.0
5,0,0.01,PGD,2.132887840270996,0.868754506111145,0.0
5,1,0.01,PGD,1.8115944862365723,0.913722813129425,0.0
5,2,0.01,PGD,2.1371536254882812,0.8625082969665527,0.0
5,3,0.01,PGD,2.9786007404327393,0.718039333820343,0.0
5,4,0.01,PGD,2.10867977142334,0.8697201013565063,0.0
5,0,0.05,PGD,2.295790433883667,0.8470444083213806,0.125
5,1,0.05,PGD,1.821446180343628,0.910075306892395,0.125
5,2,0.05,PGD,2.402430772781372,0.8221492767333984,0.125
5,3,0.05,PGD,2.880863666534424,0.7367458343505859,0.125
5,4,0.05,PGD,2.052712917327881,0.87615966796875,0.125
5,0,0.1,PGD,2.238394021987915,0.8477097749710083,0.25
5,1,0.1,PGD,2.028693675994873,0.8774971961975098,0.25
5,2,0.1,PGD,2.968212604522705,0.7177356481552124,0.25
5,3,0.1,PGD,3.0330145359039307,0.7003759741783142,0.25
5,4,0.1,PGD,2.551591396331787,0.7981082201004028,0.25
5,0,0.3,PGD,3.5289347171783447,0.5579158067703247,0.25
5,1,0.3,PGD,3.142040491104126,0.6701790690422058,0.25
5,2,0.3,PGD,3.286210060119629,0.6662150621414185,0.25
5,3,0.3,PGD,3.467540740966797,0.5748026967048645,0.25
5,4,0.3,PGD,3.8456897735595703,0.4223993420600891,0.25
5,0,0.5,PGD,3.5123345851898193,0.5544250011444092,0.0
5,1,0.5,PGD,3.110365629196167,0.676681637763977,0.0
5,2,0.5,PGD,3.865140914916992,0.4756069779396057,0.0
5,3,0.5,PGD,4.073803424835205,0.4218176007270813,0.0
5,4,0.5,PGD,3.804331064224243,0.44294172525405884,0.0
5,0,0.7,PGD,3.407325029373169,0.6147022247314453,0.125
5,1,0.7,PGD,3.8982057571411133,0.4235440194606781,0.125
5,2,0.7,PGD,3.4334421157836914,0.5832980871200562,0.125
5,3,0.7,PGD,3.4423348903656006,0.5837411284446716,0.125
5,4,0.7,PGD,2.5033366680145264,0.8069116473197937,0.125
5,0,1.0,PGD,3.3699951171875,0.6216917634010315,0.125
5,1,1.0,PGD,3.2825398445129395,0.6286381483078003,0.125
5,2,1.0,PGD,3.6848018169403076,0.5222243070602417,0.125
5,3,1.0,PGD,3.517453193664551,0.5571131706237793,0.125
5,4,1.0,PGD,3.6265878677368164,0.5760552287101746,0.125
5,0,0.001,C&W,2.09623646736145,0.873781681060791,0.0
5,1,0.001,C&W,1.7646021842956543,0.9168750047683716,0.0
5,2,0.001,C&W,2.155647039413452,0.8596690893173218,0.0
5,3,0.001,C&W,3.047538995742798,0.6966856122016907,0.0
5,4,0.001,C&W,2.5024900436401367,0.8090360164642334,0.0
5,0,0.01,C&W,2.09623646736145,0.873781681060791,0.0
5,1,0.01,C&W,1.7657976150512695,0.9168682098388672,0.0
5,2,0.01,C&W,2.155647039413452,0.8596690893173218,0.0
5,3,0.01,C&W,3.047538995742798,0.6966856122016907,0.0
5,4,0.01,C&W,2.4230055809020996,0.8223245739936829,0.0
5,0,0.05,C&W,2.09623646736145,0.873781681060791,0.0
5,1,0.05,C&W,1.7516893148422241,0.9169931411743164,0.0
5,2,0.05,C&W,2.155647039413452,0.8596690893173218,0.0
5,3,0.05,C&W,3.047538995742798,0.6966856122016907,0.0
5,4,0.05,C&W,2.3669042587280273,0.8324055075645447,0.0
5,0,0.1,C&W,2.09623646736145,0.873781681060791,0.0
5,1,0.1,C&W,1.765339732170105,0.9177935719490051,0.0
5,2,0.1,C&W,2.155647039413452,0.8596690893173218,0.0
5,3,0.1,C&W,3.047538995742798,0.6966856122016907,0.0
5,4,0.1,C&W,2.1733670234680176,0.8607125282287598,0.0
5,0,0.3,C&W,2.09623646736145,0.873781681060791,0.0
5,1,0.3,C&W,1.7788859605789185,0.9174500703811646,0.0
5,2,0.3,C&W,2.155647039413452,0.8596690893173218,0.0
5,3,0.3,C&W,3.047538995742798,0.6966856122016907,0.0
5,4,0.3,C&W,2.0583889484405518,0.875350832939148,0.0
5,0,0.5,C&W,2.09623646736145,0.873781681060791,0.125
5,1,0.5,C&W,1.8195065259933472,0.9151043891906738,0.125
5,2,0.5,C&W,2.155647039413452,0.8596690893173218,0.125
5,3,0.5,C&W,3.047538995742798,0.6966856122016907,0.125
5,4,0.5,C&W,2.0476083755493164,0.8772244453430176,0.125
5,0,0.7,C&W,2.09623646736145,0.873781681060791,0.125
5,1,0.7,C&W,1.807684063911438,0.9144899845123291,0.125
5,2,0.7,C&W,2.155647039413452,0.8596690893173218,0.125
5,3,0.7,C&W,3.047538995742798,0.6966856122016907,0.125
5,4,0.7,C&W,2.044234037399292,0.8776816129684448,0.125
5,0,1.0,C&W,2.09623646736145,0.873781681060791,0.125
5,1,1.0,C&W,1.8102600574493408,0.914678692817688,0.125
5,2,1.0,C&W,2.155647039413452,0.8596690893173218,0.125
5,3,1.0,C&W,3.047538995742798,0.6966856122016907,0.125
5,4,1.0,C&W,2.036036729812622,0.8783072233200073,0.125
5,0,0.001,DeepFool,2.096285820007324,0.873775839805603,0.0
5,1,0.001,DeepFool,1.7722915410995483,0.9169724583625793,0.0
5,2,0.001,DeepFool,2.1557273864746094,0.8596577644348145,0.0
5,3,0.001,DeepFool,3.043247938156128,0.6978418827056885,0.0
5,4,0.001,DeepFool,2.5561962127685547,0.8009344339370728,0.0
5,0,0.01,DeepFool,2.096285820007324,0.873775839805603,0.0
5,1,0.01,DeepFool,1.7974220514297485,0.9151162505149841,0.0
5,2,0.01,DeepFool,2.1557273864746094,0.8596577644348145,0.0
5,3,0.01,DeepFool,3.043247938156128,0.6978418827056885,0.0
5,4,0.01,DeepFool,2.304131269454956,0.8472727537155151,0.0
5,0,0.05,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,0.05,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,0.05,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,0.05,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,0.05,DeepFool,2.0734686851501465,0.8752274513244629,0.125
5,0,0.1,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,0.1,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,0.1,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,0.1,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,0.1,DeepFool,2.0734686851501465,0.8752274513244629,0.125
5,0,0.3,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,0.3,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,0.3,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,0.3,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,0.3,DeepFool,2.0734686851501465,0.8752274513244629,0.125
5,0,0.5,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,0.5,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,0.5,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,0.5,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,0.5,DeepFool,2.0734686851501465,0.8752274513244629,0.125
5,0,0.7,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,0.7,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,0.7,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,0.7,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,0.7,DeepFool,2.0734686851501465,0.8752274513244629,0.125
5,0,1.0,DeepFool,2.096285820007324,0.873775839805603,0.125
5,1,1.0,DeepFool,1.7617008686065674,0.9133365154266357,0.125
5,2,1.0,DeepFool,2.1557273864746094,0.8596577644348145,0.125
5,3,1.0,DeepFool,3.043247938156128,0.6978418827056885,0.125
5,4,1.0,DeepFool,2.0734686851501465,0.8752274513244629,0.125
3,N/A,N/A,Original,N/A,N/A,0.1666666716337204
3,0,0.001,FGSM,2.2772414684295654,0.764474630355835,0.1666666716337204
3,1,0.001,FGSM,2.5583996772766113,0.7280138731002808,0.1666666716337204
3,2,0.001,FGSM,2.07401442527771,0.8060563802719116,0.1666666716337204
3,3,0.001,FGSM,2.7867701053619385,0.7228283882141113,0.1666666716337204
3,4,0.001,FGSM,2.320295810699463,0.7908903956413269,0.1666666716337204
3,0,0.01,FGSM,2.3414721488952637,0.7681313753128052,0.1666666716337204
3,1,0.01,FGSM,2.6518876552581787,0.730207085609436,0.1666666716337204
3,2,0.01,FGSM,2.1197757720947266,0.8056058287620544,0.1666666716337204
3,3,0.01,FGSM,2.888659954071045,0.7201046943664551,0.1666666716337204
3,4,0.01,FGSM,2.3283393383026123,0.7881104350090027,0.1666666716337204
3,0,0.05,FGSM,2.5305590629577637,0.7867918014526367,0.1666666716337204
3,1,0.05,FGSM,2.4233651161193848,0.7383888959884644,0.1666666716337204
3,2,0.05,FGSM,2.129068613052368,0.7894341945648193,0.1666666716337204
3,3,0.05,FGSM,3.2823736667633057,0.7325011491775513,0.1666666716337204
3,4,0.05,FGSM,2.209165573120117,0.7851216793060303,0.1666666716337204
3,0,0.1,FGSM,2.65083909034729,0.8190015554428101,0.1666666716337204
3,1,0.1,FGSM,2.2319142818450928,0.7658917903900146,0.1666666716337204
3,2,0.1,FGSM,2.031508684158325,0.8077252507209778,0.1666666716337204
3,3,0.1,FGSM,3.0104756355285645,0.7543058395385742,0.1666666716337204
3,4,0.1,FGSM,2.148836612701416,0.7759057283401489,0.1666666716337204
3,0,0.3,FGSM,2.0788004398345947,0.852996826171875,0.1666666716337204
3,1,0.3,FGSM,2.745300769805908,0.7651902437210083,0.1666666716337204
3,2,0.3,FGSM,1.6685880422592163,0.891727864742279,0.1666666716337204
3,3,0.3,FGSM,2.820737838745117,0.8679642677307129,0.1666666716337204
3,4,0.3,FGSM,2.325554370880127,0.7622003555297852,0.1666666716337204
3,0,0.5,FGSM,2.145101547241211,0.8447846174240112,0.0
3,1,0.5,FGSM,2.6656389236450195,0.7594068646430969,0.0
3,2,0.5,FGSM,2.01558256149292,0.8989958167076111,0.0
3,3,0.5,FGSM,2.4669108390808105,0.8893416523933411,0.0
3,4,0.5,FGSM,2.6420974731445312,0.7954303622245789,0.0
3,0,0.7,FGSM,1.9880765676498413,0.8307697772979736,0.0
3,1,0.7,FGSM,2.6197690963745117,0.7793527245521545,0.0
3,2,0.7,FGSM,2.3128528594970703,0.8785876035690308,0.0
3,3,0.7,FGSM,2.271202802658081,0.8874654769897461,0.0
3,4,0.7,FGSM,2.6626853942871094,0.8084282279014587,0.0
3,0,1.0,FGSM,2.4568920135498047,0.8395761847496033,0.1666666716337204
3,1,1.0,FGSM,2.488579273223877,0.7912742495536804,0.1666666716337204
3,2,1.0,FGSM,2.465137004852295,0.8625845909118652,0.1666666716337204
3,3,1.0,FGSM,2.3609964847564697,0.9053715467453003,0.1666666716337204
3,4,1.0,FGSM,2.5348761081695557,0.8283005952835083,0.1666666716337204
3,0,0.001,PGD,2.2725419998168945,0.7652602791786194,0.1666666716337204
3,1,0.001,PGD,2.4419186115264893,0.7355976104736328,0.1666666716337204
3,2,0.001,PGD,2.084895372390747,0.8042279481887817,0.1666666716337204
3,3,0.001,PGD,2.788233757019043,0.7225788831710815,0.1666666716337204
3,4,0.001,PGD,2.3190972805023193,0.7908974289894104,0.1666666716337204
3,0,0.01,PGD,2.3620669841766357,0.7698490619659424,0.1666666716337204
3,1,0.01,PGD,2.4819209575653076,0.7401975393295288,0.1666666716337204
3,2,0.01,PGD,2.1227149963378906,0.7974370718002319,0.1666666716337204
3,3,0.01,PGD,2.8815293312072754,0.7188124656677246,0.1666666716337204
3,4,0.01,PGD,2.358276844024658,0.792449951171875,0.1666666716337204
3,0,0.05,PGD,2.4432621002197266,0.7560569047927856,0.1666666716337204
3,1,0.05,PGD,2.229630708694458,0.7573983669281006,0.1666666716337204
3,2,0.05,PGD,2.1655681133270264,0.7957180738449097,0.1666666716337204
3,3,0.05,PGD,3.1617751121520996,0.6960201263427734,0.1666666716337204
3,4,0.05,PGD,2.2092607021331787,0.794904351234436,0.1666666716337204
3,0,0.1,PGD,2.269427537918091,0.7513378858566284,0.1666666716337204
3,1,0.1,PGD,2.0674426555633545,0.7830044627189636,0.1666666716337204
3,2,0.1,PGD,2.121096134185791,0.7993398308753967,0.1666666716337204
3,3,0.1,PGD,3.0088257789611816,0.7018141746520996,0.1666666716337204
3,4,0.1,PGD,2.265857458114624,0.7864317297935486,0.1666666716337204
3,0,0.3,PGD,2.559058427810669,0.7208694219589233,0.3333333432674408
3,1,0.3,PGD,2.825495958328247,0.5877488255500793,0.3333333432674408
3,2,0.3,PGD,2.2467033863067627,0.7376056909561157,0.3333333432674408
3,3,0.3,PGD,2.7543270587921143,0.6288917660713196,0.3333333432674408
3,4,0.3,PGD,2.630612850189209,0.6397400498390198,0.3333333432674408
3,0,0.5,PGD,2.6009628772735596,0.679550290107727,0.3333333432674408
3,1,0.5,PGD,3.388500213623047,0.5630960464477539,0.3333333432674408
3,2,0.5,PGD,2.0684657096862793,0.8673675656318665,0.3333333432674408
3,3,0.5,PGD,3.113722085952759,0.613953709602356,0.3333333432674408
3,4,0.5,PGD,2.803049325942993,0.586589515209198,0.3333333432674408
3,0,0.7,PGD,2.5849387645721436,0.6363909840583801,0.3333333432674408
3,1,0.7,PGD,3.1630260944366455,0.6891370415687561,0.3333333432674408
3,2,0.7,PGD,2.4635818004608154,0.760951578617096,0.3333333432674408
3,3,0.7,PGD,2.9564056396484375,0.5617315173149109,0.3333333432674408
3,4,0.7,PGD,2.927246332168579,0.5506559610366821,0.3333333432674408
3,0,1.0,PGD,2.7566449642181396,0.5878127813339233,0.3333333432674408
3,1,1.0,PGD,2.7377419471740723,0.6793929934501648,0.3333333432674408
3,2,1.0,PGD,2.3979647159576416,0.8125497102737427,0.3333333432674408
3,3,1.0,PGD,3.235262393951416,0.3852686285972595,0.3333333432674408
3,4,1.0,PGD,2.32773756980896,0.7156777381896973,0.3333333432674408
3,0,0.001,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.001,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.001,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.001,C&W,2.788691759109497,0.7213046550750732,0.1666666716337204
3,4,0.001,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.01,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.01,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.01,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.01,C&W,2.775052547454834,0.7222718000411987,0.1666666716337204
3,4,0.01,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.05,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.05,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.05,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.05,C&W,2.7775490283966064,0.7241235971450806,0.1666666716337204
3,4,0.05,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.1,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.1,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.1,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.1,C&W,2.800652027130127,0.7194042205810547,0.1666666716337204
3,4,0.1,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.3,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.3,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.3,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.3,C&W,2.81855845451355,0.7149546146392822,0.1666666716337204
3,4,0.3,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.5,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.5,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.5,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.5,C&W,2.812985420227051,0.7174870371818542,0.1666666716337204
3,4,0.5,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.7,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,0.7,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,0.7,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,0.7,C&W,2.7982876300811768,0.7173416614532471,0.1666666716337204
3,4,0.7,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,1.0,C&W,2.2715890407562256,0.7649331092834473,0.1666666716337204
3,1,1.0,C&W,2.485565423965454,0.7241219282150269,0.1666666716337204
3,2,1.0,C&W,2.068779706954956,0.8078818321228027,0.1666666716337204
3,3,1.0,C&W,2.823436975479126,0.7151639461517334,0.1666666716337204
3,4,1.0,C&W,2.3204433917999268,0.7919013500213623,0.1666666716337204
3,0,0.001,DeepFool,2.2715792655944824,0.7649314403533936,0.1666666716337204
3,1,0.001,DeepFool,2.4719462394714355,0.7253414392471313,0.1666666716337204
3,2,0.001,DeepFool,2.0687685012817383,0.8078833222389221,0.1666666716337204
3,3,0.001,DeepFool,2.7813220024108887,0.7211818695068359,0.1666666716337204
3,4,0.001,DeepFool,2.320448875427246,0.791901171207428,0.1666666716337204
3,0,0.01,DeepFool,2.2715792655944824,0.7649314403533936,0.1666666716337204
3,1,0.01,DeepFool,2.4719462394714355,0.7253414392471313,0.1666666716337204
3,2,0.01,DeepFool,2.0687685012817383,0.8078833222389221,0.1666666716337204
3,3,0.01,DeepFool,2.783501148223877,0.7212193012237549,0.1666666716337204
3,4,0.01,DeepFool,2.320448875427246,0.791901171207428,0.1666666716337204
